utility_median_emply_inc_job, fin_insur_num_jobs_000, pro_tech_servc_median_emply_inc_job, tot_num_jobs_000, whsl_trade_median_emply_inc_job, pro_tech_servc_num_jobs_000, agri_frsty_fish_median_emply_inc_job, admt_supp_num_jobs_000, arts_rec_num_jobs_000, oth_median_emply_inc_job, tot_median_emply_inc_job, cons_median_emply_inc_job, rtl_trade_num_jobs_000, fin_insur_median_emply_inc_job, agri_frsty_fish_num_jobs_000, hlth_care_soc_asst_num_jobs_000, pub_admt_safety_num_jobs_000, utility_num_jobs_000, info_med_telecommunications_num_jobs_000, whsl_trade_num_jobs_000, trns_pstl_whse_num_jobs_000, mining_num_jobs_000, accom_food_median_emply_inc_job, sa2_name, accom_food_num_jobs_000, trns_pstl_whse_median_emply_inc_job, admt_supp_median_emply_inc_job, rent_hiring_rlst_median_emply_inc_job, hlth_care_soc_asst_median_emply_inc_job, mining_median_emply_inc_job, arts_rec_median_emply_inc_job, edu_training_median_emply_inc_job, rtl_trade_median_emply_inc_job, info_med_telecommunications_median_emply_inc_job, cons_num_jobs_000, sa2_main16, manu_num_jobs_000, pub_admt_safety_median_emply_inc_job, oth_num_jobs_000, manu_median_emply_inc_job, rent_hiring_rlst_num_jobs_000, edu_training_num_jobs_000
91360.0,0.297,30000.0,7.804,45448.0,0.375,6182.0,0.451,0.195,15458.0,27870.0,35962.0,0.924,29439.0,0.069,1.148,0.483,0.067,0.13,0.244,0.198,0.077,5101.5,"Alfredton",0.678,39419.0,14754.0,34541.0,41121.0,71925.0,9559.0,27819.5,18685.0,64609.0,0.45,201011001,0.592,50144.0,0.16,56759.0,0.116,0.954
73900.0,0.278,32361.5,8.805,41196.5,0.563,8472.0,0.536,0.222,16737.5,24152.0,33318.0,0.862,29863.0,0.084,1.546,0.556,0.06,0.163,0.193,0.154,0.047,6200.0,"Ballarat",0.828,39139.0,10952.0,26175.0,43924.0,85836.0,10985.0,19722.0,17043.0,43671.5,0.364,201011002,0.418,43936.5,0.175,47336.5,0.176,1.303
74446.0,0.512,29491.0,15.431,41393.0,0.802,9450.0,0.962,0.375,17256.5,25708.0,28976.0,1.637,23636.5,0.232,2.186,1.099,0.15,0.3,0.356,0.409,0.104,5909.0,"Ballarat - North",1.291,39369.0,11912.0,25722.5,40372.0,61316.0,8766.5,25353.0,18762.0,50648.0,1.089,201011003,0.936,41316.0,0.374,51586.0,0.236,1.919
65935.0,0.402,31416.5,14.692,37510.5,0.773,7022.0,1.021,0.401,23022.0,23687.5,29363.0,1.82,21233.5,0.171,1.966,0.968,0.1,0.208,0.381,0.415,0.115,6391.0,"Ballarat - South",1.458,38900.0,9887.5,15906.0,34298.0,74731.0,9279.0,22451.0,20556.0,59300.0,0.882,201011004,1.031,34735.0,0.396,44791.5,0.216,1.57
73169.0,0.138,36695.0,4.715,41933.0,0.317,5873.5,0.265,0.113,17804.5,27946.5,33492.0,0.456,20004.0,0.061,0.657,0.349,0.033,0.092,0.106,0.114,0.035,4271.0,"Buninyong",0.319,36757.0,11486.0,28216.0,44585.5,83803.5,4690.5,30585.0,17132.0,71607.0,0.276,201011005,0.272,43566.0,0.091,53919.0,0.062,0.844
79205.0,0.116,35593.0,4.5,38815.0,0.234,9521.0,0.292,0.124,26408.5,28278.0,32591.0,0.577,19264.0,0.059,0.566,0.264,0.033,0.068,0.16,0.183,0.052,7162.0,"Delacombe",0.408,37330.0,10796.0,15556.0,40425.0,62786.0,9214.0,27986.5,21757.0,62129.0,0.344,201011006,0.357,41034.0,0.111,54196.0,0.067,0.379
54814.0,0.087,27939.0,2.852,45907.5,0.115,11193.0,0.157,0.067,33848.5,28252.0,23750.0,0.315,34475.5,0.066,0.397,0.174,0.039,0.047,0.107,0.129,0.029,5158.5,"Smythes Creek",0.185,30000.0,16526.0,31876.0,42338.0,87166.0,7184.0,20429.0,19318.0,79588.5,0.226,201011007,0.243,45209.0,0.061,53730.0,0.033,0.291
52039.0,0.284,24302.0,8.52,37005.5,0.355,7775.0,0.641,0.236,18126.0,24839.0,35017.0,1.044,19660.0,0.18,1.005,0.569,0.064,0.109,0.304,0.33,0.044,6804.0,"Wendouree - Miners Rest",0.663,37429.0,10746.5,18752.0,35582.5,66923.0,6762.0,19530.5,19764.0,49517.0,0.57,201011008,0.822,34567.5,0.234,50401.0,0.086,0.741
63809.5,0.123,32171.5,3.869,46081.0,0.182,7554.0,0.236,0.116,34472.0,29021.5,38042.0,0.305,18233.0,0.125,0.412,0.334,0.05,0.055,0.155,0.249,0.025,4451.0,"Bacchus Marsh Region",0.248,56382.0,15788.0,22692.0,30550.0,56546.5,13582.0,27187.0,18196.0,33614.0,0.339,201021009,0.276,49561.0,0.105,50916.0,0.068,0.34
60632.0,0.151,29988.0,4.529,40409.0,0.179,5636.0,0.296,0.082,20419.0,23007.5,24336.0,0.424,16960.0,0.294,0.604,0.309,0.026,0.043,0.159,0.181,0.023,6808.0,"Creswick - Clunes",0.326,34386.5,11413.5,19364.0,34612.0,69452.5,12740.0,25194.5,17980.0,46537.0,0.287,201021010,0.316,42177.0,0.127,46185.5,0.091,0.421
44017.0,0.258,30080.0,5.258,38840.0,0.271,8050.0,0.311,0.105,17191.0,21502.0,28368.0,0.445,19027.5,0.148,0.718,0.446,0.031,0.081,0.145,0.174,null,9528.0,"Daylesford",0.622,50699.0,11351.0,20425.5,31259.5,null,9167.5,19323.0,15904.0,15920.5,0.262,201021011,0.258,34943.0,0.13,32509.0,0.099,0.571
60317.0,0.116,38623.5,3.772,33377.5,0.203,10289.0,0.256,0.089,22430.0,27743.0,32399.0,0.285,30000.0,0.216,0.442,0.279,0.047,0.038,0.123,0.193,0.022,6427.0,"Gordon (Vic.)",0.199,43702.0,9979.0,30795.0,34195.0,58995.0,15239.0,25582.5,18274.5,75471.0,0.337,201021012,0.241,45349.0,0.092,48329.0,0.05,0.422
null,0.057,20915.0,1.923,30938.5,0.072,3559.0,0.096,0.035,27810.5,16736.5,22888.0,0.133,7980.0,0.331,0.205,0.152,null,null,0.061,0.123,null,6029.5,"Avoca",0.097,29151.0,15815.0,null,30917.5,null,11122.0,10990.0,18464.5,null,0.085,201031013,0.197,34618.0,0.031,29040.0,null,0.111
null,0.064,27537.5,2.246,40000.0,0.072,3966.5,0.103,0.045,19104.0,21352.0,30886.0,0.174,22510.0,0.262,0.256,0.2,null,0.023,0.067,0.12,0.018,6192.0,"Beaufort",0.114,32875.0,11498.5,25637.0,38470.0,56677.0,6188.0,16382.0,16362.5,38261.0,0.13,201031014,0.176,43293.0,0.049,35943.0,0.026,0.202
null,0.087,35199.0,2.721,25092.0,0.086,3350.0,0.21,0.049,19271.0,23301.0,29533.5,0.307,20019.0,0.171,0.365,0.156,null,0.032,0.071,0.122,0.024,6857.5,"Golden Plains - North",0.149,29293.0,14200.0,23306.0,35618.5,35008.0,11781.5,17808.0,21158.0,75422.0,0.195,201031015,0.207,38753.0,0.076,47867.0,0.03,0.278
null,0.123,7567.5,3.823,29308.5,0.125,6384.5,0.249,0.08,22993.0,23460.0,30893.0,0.423,17691.0,0.127,0.459,0.271,null,0.035,0.066,0.155,0.024,7881.0,"Maryborough (Vic.)",0.298,40297.0,7110.0,30654.0,36783.5,46325.5,8803.0,10464.0,17722.0,37277.5,0.119,201031016,0.617,38078.5,0.078,40552.5,0.032,0.352
24024.0,0.072,10212.0,2.664,14791.0,0.089,4667.0,0.163,0.041,27447.0,20220.0,26934.5,0.235,21586.0,0.223,0.291,0.218,0.027,0.019,0.075,0.101,0.031,4569.0,"Maryborough Region",0.15,26312.0,10945.0,null,37564.0,53774.5,10404.0,10283.0,16416.0,21058.5,0.124,201031017,0.359,39641.0,0.052,40891.5,null,0.213
68596.5,0.362,20884.0,10.141,29179.0,0.451,14942.0,0.789,0.168,16922.0,21140.0,33561.5,1.094,38802.0,0.157,1.692,0.634,0.071,0.164,0.231,0.242,0.08,5790.0,"Bendigo",0.903,28492.0,8662.0,22007.5,39723.0,57026.0,5410.0,14593.0,14996.0,6062.0,0.519,202011018,0.858,35222.0,0.249,38312.0,0.161,1.031
56672.0,0.241,11567.5,7.094,31416.0,0.218,8318.0,0.574,0.089,23617.0,23430.0,30003.0,0.957,25983.0,0.137,1.03,0.451,0.076,0.049,0.2,0.275,0.076,7405.0,"California Gully - Eaglehawk",0.476,32890.0,8184.0,14766.0,34880.0,60765.0,5956.0,22077.0,16149.0,23598.0,0.478,202011019,0.739,32119.5,0.211,42459.0,0.097,0.499
73780.0,0.508,20800.0,9.25,30602.5,0.485,7246.0,0.555,0.155,18692.0,21412.5,33575.0,0.971,44814.0,0.12,1.373,0.67,0.067,0.128,0.202,0.195,0.09,5622.0,"East Bendigo - Kennington",0.837,38772.5,8727.5,25564.0,35475.0,94070.0,6847.0,20861.0,14433.5,28023.0,0.447,202011020,0.691,39468.0,0.196,35868.5,0.179,1.118
77950.0,0.307,20001.0,6.316,36542.0,0.313,5398.5,0.392,0.113,20000.0,21114.0,33433.5,0.654,44387.0,0.077,1.024,0.445,0.051,0.091,0.099,0.126,0.062,5528.0,"Flora Hill - Spring Gully",0.509,32897.0,7884.0,30214.0,36839.0,74040.0,6369.5,11580.0,14474.0,45365.5,0.343,202011021,0.387,42075.0,0.152,31842.5,0.105,0.884
76484.0,0.543,19405.0,12.373,33465.0,0.484,6859.5,0.927,0.167,23825.0,25204.5,33904.5,1.67,33151.0,0.182,1.731,0.878,0.122,0.162,0.297,0.38,0.147,7585.0,"Kangaroo Flat - Golden Square",0.829,34411.0,9035.0,27030.0,34677.5,81648.0,6217.0,20351.5,18704.5,12510.0,0.75,202011022,1.227,39648.0,0.321,43699.0,0.166,1.055
75182.0,0.199,31519.5,3.658,32803.5,0.118,12180.0,0.217,0.056,25782.0,28131.5,41067.0,0.471,30733.0,0.055,0.477,0.281,0.045,0.031,0.082,0.121,0.061,6088.0,"Maiden Gully",0.19,36133.5,10827.0,21689.0,36084.5,89389.5,4586.0,29319.5,14229.0,59907.5,0.294,202011023,0.319,39377.0,0.116,44293.0,0.051,0.361
83536.0,0.38,25943.0,6.148,43127.0,0.265,7402.0,0.239,0.104,20995.5,27877.5,38008.5,0.673,54784.5,0.087,0.945,0.506,0.071,0.066,0.141,0.137,0.11,4347.0,"Strathfieldsaye",0.467,38740.0,10400.0,31504.0,39475.5,97206.0,8059.0,26860.0,12931.5,41026.0,0.38,202011024,0.364,45808.0,0.145,40263.0,0.089,0.813
74667.0,0.356,27733.0,8.023,39333.0,0.25,13407.0,0.562,0.148,22197.0,27345.0,35996.0,0.995,42733.0,0.175,1.135,0.573,0.102,0.082,0.239,0.209,0.164,5613.0,"White Hills - Ascot",0.646,39670.5,9353.0,26182.0,37286.0,77884.0,7794.0,22557.0,17666.0,53222.0,0.536,202011025,0.753,38364.5,0.191,44263.0,0.126,0.596
70695.5,0.193,23265.5,4.649,36528.0,0.172,3858.0,0.264,0.077,25985.5,26740.0,31515.0,0.526,41369.5,0.161,0.65,0.345,0.05,0.038,0.127,0.13,0.099,6203.0,"Bendigo Region - South",0.254,40072.5,10585.0,21089.5,36569.0,78143.0,6130.0,21940.0,14260.0,41141.0,0.33,202021026,0.411,46795.0,0.124,42820.0,0.066,0.469
53924.0,0.14,17165.5,6.039,26170.0,0.319,5649.0,0.245,0.114,24250.0,21577.0,36988.0,0.618,14036.0,0.104,0.986,0.53,0.032,0.163,0.132,0.125,0.047,6116.0,"Castlemaine",0.32,29022.0,6741.0,21718.5,32814.0,51830.0,12921.0,13514.0,10649.5,5261.0,0.276,202021027,0.623,41962.0,0.146,44251.0,0.071,0.764
63707.0,0.161,22697.5,5.052,16805.0,0.242,5172.0,0.301,0.115,32018.5,21130.0,30860.5,0.499,21378.0,0.252,0.738,0.499,0.026,0.076,0.127,0.137,0.082,5096.5,"Castlemaine Region",0.253,39425.0,9179.0,28096.0,32786.0,43465.0,7198.5,15138.0,12123.5,19784.0,0.26,202021028,0.448,37884.0,0.093,43237.0,0.056,0.468
null,0.067,28864.0,2.386,21465.0,0.054,3269.5,0.122,0.029,6456.5,21181.0,33747.0,0.245,27354.0,0.191,0.296,0.165,null,null,0.074,0.114,0.104,5926.0,"Heathcote",0.152,37781.0,8629.0,23424.0,33285.0,75558.0,10000.0,15390.0,15054.0,null,0.153,202021029,0.204,44689.0,0.086,30820.0,0.035,0.161
67173.0,0.243,32280.0,6.424,43300.0,0.368,5704.0,0.702,0.141,31601.0,24331.0,32084.0,0.567,30786.0,0.165,0.749,0.507,0.052,0.11,0.204,0.295,null,7303.0,"Kyneton",0.42,46927.0,11573.0,33292.5,29312.0,null,7165.5,22802.0,16841.0,23252.0,0.371,202021030,0.371,39275.5,0.163,31573.5,0.105,0.611
75457.0,0.181,36526.0,4.595,48547.5,0.367,13782.0,0.269,0.091,31135.5,28566.0,27904.5,0.347,46918.0,0.057,0.536,0.424,0.031,0.101,0.151,0.187,null,5900.0,"Woodend",0.279,76245.0,16075.0,39717.0,35816.0,null,18494.0,22413.5,14214.0,32716.5,0.275,202021031,0.292,46410.5,0.095,48455.0,0.098,0.633
74292.0,0.078,19041.5,2.616,32070.0,0.072,5635.5,0.151,0.05,16799.5,22206.0,33525.0,0.251,23481.5,0.209,0.325,0.195,0.02,0.03,0.096,0.119,0.031,7021.0,"Bendigo Region - North",0.14,46766.5,10118.0,17232.5,27116.0,81950.5,7366.0,18398.0,16740.5,28708.5,0.202,202031032,0.236,34487.0,0.07,39679.0,0.045,0.216
67153.0,0.117,11320.0,3.586,30489.0,0.082,8930.0,0.17,0.062,8879.0,17307.0,30130.0,0.277,14496.5,0.669,0.417,0.301,0.031,null,0.128,0.165,0.039,5589.0,"Loddon",0.143,21827.5,5650.5,10384.0,31176.0,45938.0,5737.5,13943.0,13110.5,null,0.135,202031033,0.298,32621.5,0.052,38136.0,0.032,0.316
72254.0,0.146,32648.0,4.145,49608.0,0.192,10721.0,0.23,0.065,25297.0,30463.0,42880.0,0.476,23128.5,0.098,0.508,0.302,0.039,0.033,0.174,0.159,null,6612.5,"Bannockburn",0.239,54375.0,15051.0,24867.0,33039.0,null,8936.0,30865.5,19704.0,29613.0,0.395,203011034,0.38,49171.0,0.142,52096.5,0.065,0.343
71217.0,0.145,34238.0,4.56,47245.5,0.195,5400.0,0.309,0.057,26297.0,26340.5,35263.5,0.382,21507.5,0.401,0.533,0.348,0.038,0.035,0.211,0.228,null,4718.0,"Golden Plains - South",0.196,43279.5,11289.5,18840.0,29393.5,null,11391.5,25550.0,24632.0,57120.0,0.352,203011035,0.387,41965.0,0.131,46961.0,0.074,0.358
67089.5,0.122,35376.0,3.838,41651.0,0.199,13000.0,0.236,0.082,30022.0,22453.0,28027.0,0.37,19124.5,0.214,0.466,0.243,0.037,0.025,0.135,0.137,null,5597.0,"Winchelsea",0.324,50930.0,9960.0,24211.0,34325.0,null,14527.0,14669.0,18141.0,15430.0,0.297,203011036,0.227,42086.5,0.11,45106.0,0.063,0.396
61426.0,0.367,30468.0,10.002,39499.0,0.533,5120.0,0.728,0.25,19359.0,23271.5,35671.0,1.164,25147.5,0.076,1.477,0.605,0.075,0.129,0.287,0.279,0.028,6675.5,"Belmont",0.841,46101.5,7744.5,25994.0,31267.0,66410.0,6850.0,27238.5,18374.0,25445.0,0.652,203021037,0.579,44063.5,0.321,45527.0,0.136,1.216
42322.0,0.451,21660.0,14.346,37117.5,0.394,13593.0,1.497,0.23,16775.0,21909.0,34136.0,1.762,15410.0,0.172,1.73,0.881,0.153,0.086,0.577,0.793,0.042,7921.0,"Corio - Norlane",1.207,38834.0,7273.0,22178.0,26905.0,41535.0,5175.5,22912.0,21056.0,27004.0,0.884,203021038,1.652,33130.0,0.505,45021.0,0.172,0.702
61861.5,0.441,36212.5,9.815,34768.0,0.577,11134.5,0.768,0.259,21084.5,24773.0,31935.0,0.969,35000.0,0.046,1.647,0.634,0.095,0.122,0.315,0.227,null,6943.0,"Geelong",0.816,51298.0,7449.5,12012.0,40109.0,null,6253.5,25915.0,17713.0,36572.0,0.576,203021039,0.55,46580.5,0.31,45840.0,0.183,0.937
58134.0,0.558,34154.0,14.385,44860.5,0.782,6865.0,1.077,0.278,21752.0,26461.5,39000.0,1.607,34946.0,0.119,2.052,1.052,0.14,0.15,0.476,0.413,0.049,6294.5,"Geelong West - Hamlyn Heights",1.194,52444.5,8508.0,33308.0,34542.0,101598.0,6236.0,30862.5,19745.0,35308.5,0.964,203021040,0.91,41497.0,0.394,45845.0,0.226,1.529
63652.0,0.592,26532.5,14.867,46172.0,0.767,12678.0,1.051,0.391,19800.5,24233.5,35636.0,1.961,29586.0,0.104,2.074,0.949,0.134,0.167,0.541,0.45,0.032,6222.5,"Grovedale",1.144,56754.0,8840.0,18388.0,31219.5,72393.5,4465.0,25949.0,19625.0,23934.0,1.031,203021041,0.974,42761.5,0.434,48152.0,0.203,1.53
68193.5,0.626,33948.0,15.485,46800.0,1.015,6436.0,0.994,0.346,18192.0,24420.0,40714.5,1.79,35403.0,0.116,2.21,0.993,0.138,0.202,0.562,0.334,0.054,5385.0,"Highton",1.119,48489.5,8061.0,20372.0,35416.0,92139.0,5012.0,28697.0,16657.0,31735.0,0.867,203021042,0.858,41751.5,0.36,53012.5,0.252,2.169
67376.5,0.502,33485.0,12.055,46177.0,0.597,18034.5,0.917,0.233,26123.5,29255.0,43200.0,1.298,29241.5,0.16,1.343,0.879,0.145,0.117,0.553,0.753,0.044,4852.0,"Lara",0.802,53706.0,11696.5,27111.0,29059.0,83912.0,13137.0,30317.5,18259.0,45045.0,0.937,203021043,1.016,60466.5,0.308,55855.0,0.201,0.88
61638.0,0.364,33466.0,8.751,45876.0,0.393,11847.0,0.594,0.176,22596.0,26962.0,38069.5,1.059,24520.0,0.053,1.353,0.555,0.096,0.065,0.305,0.266,0.033,6633.0,"Leopold",0.636,54571.0,10000.0,31445.0,31486.0,57057.0,5638.0,27729.0,20800.5,43131.0,0.696,203021044,0.671,44089.0,0.292,46816.0,0.105,0.763
52767.0,0.326,28430.0,9.5,38047.0,0.355,9188.0,0.836,0.193,20595.5,23152.0,30543.0,1.111,18915.0,0.072,1.377,0.588,0.094,0.08,0.353,0.382,0.022,7628.0,"Newcomb - Moolap",0.829,48025.0,6946.5,20872.0,28346.0,96321.0,4923.0,18363.0,21280.0,30682.0,0.714,203021045,0.896,35804.0,0.338,46072.0,0.13,0.544
69068.5,0.323,33245.0,7.494,38532.0,0.518,9556.0,0.487,0.208,22603.5,24547.0,38282.0,0.783,37583.5,0.057,1.258,0.424,0.045,0.092,0.23,0.151,0.026,5919.0,"Newtown (Vic.)",0.623,55159.0,7406.5,27910.0,37389.0,79190.0,6196.5,25667.0,16401.0,29403.0,0.353,203021046,0.391,41909.0,0.181,46034.0,0.108,0.983
55413.0,0.366,27155.5,9.46,42411.0,0.417,12581.5,0.805,0.147,18921.5,25015.0,32616.0,1.175,29860.0,0.084,1.195,0.575,0.103,0.112,0.352,0.399,0.029,6098.0,"North Geelong - Bell Park",0.745,46892.0,6869.0,26000.0,32603.0,55005.0,6016.5,25727.0,21314.0,36162.0,0.68,203021047,0.794,41473.0,0.338,45179.0,0.114,0.749
59769.0,0.334,27255.0,8.176,38516.5,0.376,8196.0,0.529,0.201,21609.0,25065.0,30914.5,0.9,18172.0,0.111,1.233,0.577,0.079,0.065,0.271,0.314,0.024,7152.0,"Clifton Springs",0.634,49756.5,9782.0,19905.5,30323.5,119960.0,6496.5,25349.0,20276.0,34122.5,0.577,203031048,0.589,43049.0,0.224,47252.0,0.141,0.739
null,0.128,21823.5,3.524,41280.0,0.171,5629.0,0.201,0.118,21714.0,15019.5,36181.0,0.326,10656.0,0.048,0.401,0.239,null,0.052,0.058,0.061,null,6797.0,"Lorne - Anglesea",0.665,26532.0,5610.5,18050.0,30994.5,null,7428.5,17536.5,12000.0,4150.0,0.183,203031049,0.089,37109.0,0.075,56906.0,0.121,0.411
75674.0,0.599,26113.0,15.385,46992.0,0.975,7870.5,0.877,0.347,16352.0,24788.5,35125.0,1.494,30510.5,0.124,2.311,1.235,0.116,0.195,0.452,0.419,0.05,6888.0,"Ocean Grove - Barwon Heads",1.235,42001.5,8662.5,23962.0,35386.0,86800.0,7308.0,25607.5,15731.0,30000.0,1.174,203031050,0.749,43106.0,0.39,44927.0,0.285,1.892
68937.0,0.176,23381.0,3.718,39504.0,0.18,9315.0,0.239,0.072,22050.0,22111.0,25720.0,0.369,32350.0,0.098,0.499,0.266,0.036,0.035,0.133,0.151,null,9246.0,"Portarlington",0.313,35564.0,7142.0,27442.0,27014.5,null,15906.0,23726.0,16514.0,54137.0,0.264,203031051,0.209,37561.0,0.106,41600.0,0.083,0.34
null,0.133,13139.0,2.452,38106.0,0.193,9375.0,0.102,0.072,20598.0,19405.0,42697.5,0.194,10310.0,0.04,0.38,0.194,null,null,0.058,0.104,null,7300.0,"Point Lonsdale - Queenscliff",0.213,44440.5,7664.0,29900.0,32212.0,null,3669.0,14417.0,11416.0,null,0.127,203031052,0.078,43478.0,0.057,36216.0,0.049,0.332
78393.0,0.486,30150.0,13.036,38749.0,0.815,10000.0,0.722,0.286,24263.0,23434.0,33155.0,1.337,40707.0,0.098,1.567,0.878,0.086,0.174,0.704,0.281,0.032,5853.0,"Torquay",1.215,44818.0,8979.0,21485.0,31797.0,128161.0,6983.0,21305.0,17068.5,24531.0,1.019,203031053,0.631,47678.0,0.346,43955.5,0.257,1.698
74555.5,0.085,15250.0,3.975,21074.0,0.166,14568.0,0.143,0.207,16436.0,17312.0,28324.0,0.368,13126.0,0.292,0.448,0.325,0.042,0.025,0.088,0.105,null,9612.0,"Alexandra",0.393,28615.0,7362.0,12285.0,29978.0,null,5284.0,6594.0,17275.0,9832.0,0.251,204011054,0.185,50155.0,0.077,18196.0,0.078,0.469
51482.0,0.105,20430.0,3.894,35028.0,0.157,4118.0,0.219,0.065,17067.0,16368.0,25625.0,0.267,14177.0,0.627,0.463,0.279,0.027,0.034,0.13,0.177,null,6319.0,"Euroa",0.226,28098.5,12165.0,13430.0,27939.0,null,14262.0,17552.0,15811.0,25434.0,0.206,204011055,0.26,44303.0,0.081,24047.0,0.033,0.368
55040.0,0.291,29422.0,8.64,39912.0,0.319,9858.0,0.587,0.141,25411.5,28688.0,36325.5,0.751,24565.0,0.139,0.863,0.728,0.05,0.09,0.332,0.525,0.048,5554.0,"Kilmore - Broadford",0.609,41178.0,12612.0,19779.5,27079.0,74418.5,10470.0,27455.0,21448.0,16712.0,0.884,204011056,0.806,56373.0,0.233,54450.0,0.125,0.752
70304.5,0.145,18517.5,5.725,23880.0,0.217,7587.0,0.35,0.157,18310.0,14928.0,24057.5,0.628,12456.5,0.45,0.282,0.358,0.034,0.048,0.117,0.458,0.026,6082.0,"Mansfield (Vic.)",0.661,13062.0,11157.5,9494.0,24647.0,66829.5,11121.5,15408.0,17500.0,16249.0,0.339,204011057,0.142,42345.0,0.183,25815.5,0.201,0.553
68906.0,0.054,18132.5,2.55,37000.0,0.091,16055.0,0.113,0.041,24664.5,20951.0,35289.0,0.185,10100.5,0.355,0.267,0.202,0.025,0.023,0.089,0.107,null,6032.0,"Nagambie",0.22,46483.0,7740.0,24795.0,31166.0,null,3865.5,13418.0,12156.5,11814.0,0.153,204011058,0.274,53663.0,0.033,34711.0,0.057,0.178
67801.5,0.113,16214.0,4.135,39942.0,0.106,12449.5,0.27,0.104,23363.5,21628.5,35681.5,0.4,16614.5,0.188,0.453,0.405,0.05,0.031,0.151,0.198,null,4813.0,"Seymour",0.368,44101.5,8380.0,15517.5,27421.5,null,6508.0,20211.5,18065.0,1140.0,0.375,204011059,0.267,53502.0,0.133,37272.0,0.033,0.332
null,0.074,30025.5,2.592,45371.0,0.106,5913.5,0.117,0.035,20700.0,27832.5,28010.0,0.139,27880.5,0.162,0.229,0.543,null,null,0.055,0.133,null,7564.5,"Seymour Region",0.147,45319.5,8919.5,null,28308.0,null,3771.0,8381.5,23179.5,null,0.191,204011060,0.166,69822.0,0.07,49773.0,null,0.26
null,null,null,0.11,null,null,null,null,null,null,14824.0,null,null,null,null,null,null,null,null,null,null,null,null,"Upper Yarra Valley",null,null,null,null,null,null,null,null,null,null,null,204011061,null,null,null,null,null,null
null,0.072,21599.0,2.146,38009.0,0.099,11354.0,0.115,0.029,17825.0,21200.0,31759.0,0.164,14222.5,0.169,0.223,0.183,null,null,0.094,0.074,null,6167.0,"Yea",0.133,29480.0,10318.0,21279.0,31679.0,null,3856.0,15753.0,16563.5,null,0.162,204011062,0.195,45957.5,0.076,32192.0,0.039,0.211
80902.0,0.18,12468.0,6.399,53200.0,0.243,5000.0,0.38,0.178,17340.0,21198.0,31040.0,0.664,14239.0,0.239,0.836,0.498,0.093,0.035,0.219,0.321,0.029,6049.0,"Benalla",0.523,30284.0,10894.5,13120.5,32024.0,55512.5,3679.0,13956.0,18280.0,29731.0,0.372,204021063,0.526,37688.5,0.137,44658.0,0.106,0.6
null,0.058,30023.0,2.26,42394.5,0.092,7000.0,0.107,0.054,16911.5,20857.0,26857.0,0.156,11845.5,0.208,0.246,0.199,null,null,0.097,0.119,null,5276.0,"Benalla Region",0.142,26568.5,18144.0,20020.0,26636.0,null,4221.0,20497.0,20364.0,null,0.144,204021064,0.165,38320.0,0.076,44181.0,0.024,0.219
null,0.066,25498.0,2.59,41356.0,0.09,28496.0,0.135,null,19196.0,24541.0,31022.0,0.265,17036.0,0.169,0.247,0.155,null,null,0.088,0.149,null,6902.0,"Rutherglen",0.198,28731.5,15260.0,null,35563.0,null,null,28274.0,11795.0,null,0.14,204021065,0.52,34675.0,0.065,50264.0,null,0.183
68066.0,0.384,17277.5,12.637,20969.5,0.46,11145.0,0.847,0.252,19429.5,23348.0,36246.0,1.454,17869.0,0.326,1.878,0.898,0.096,0.118,0.451,0.451,null,6861.0,"Wangaratta",1.155,35961.0,14173.0,19539.0,38287.0,null,4926.0,23119.0,17844.0,29294.5,0.649,204021066,1.265,38245.5,0.341,40092.0,0.197,1.132
53303.5,0.162,20106.5,6.652,21203.0,0.26,7488.0,0.324,0.111,17970.0,21713.0,34940.0,0.538,22239.0,0.684,0.854,0.574,0.046,0.041,0.205,0.293,0.025,6518.0,"Wangaratta Region",0.411,32274.0,11786.5,14000.0,35035.5,101399.0,3275.0,18512.0,15719.0,29538.5,0.348,204021067,0.678,40861.0,0.153,38397.0,0.066,0.687
null,0.069,19800.0,3.139,34840.0,0.147,3675.5,0.171,0.029,19530.5,20798.5,39095.0,0.347,16804.0,0.154,0.549,0.374,null,null,0.04,0.075,null,5868.0,"Beechworth",0.288,30197.5,9470.0,13040.0,43464.0,null,6671.5,15862.5,12368.0,null,0.107,204031068,0.181,40455.0,0.039,31660.5,0.033,0.398
84419.0,0.143,11500.0,5.733,17189.0,0.236,5000.0,0.276,0.373,12612.0,12981.5,29439.0,0.417,15104.0,0.429,0.595,0.381,0.091,0.039,0.068,0.229,0.027,5456.0,"Bright - Mount Beauty",0.761,14347.0,8635.5,8666.0,28301.0,110085.0,13866.0,10436.0,10300.0,12265.5,0.352,204031069,0.262,27246.5,0.112,17546.0,0.174,0.55
65781.0,0.091,28812.0,2.214,38201.5,0.081,4047.0,0.118,0.028,22144.0,27949.0,26459.0,0.235,27967.0,0.084,0.241,0.219,0.027,null,0.098,0.151,null,5514.0,"Chiltern - Indigo Valley",0.123,43477.5,12745.5,20528.0,42760.0,null,19329.0,18276.0,22808.0,null,0.117,204031070,0.244,40988.5,0.05,46848.0,0.02,0.188
